time,open,high,low,close,Entry,Stop,Target,MA fast,MA slow,Exh Top,Exh Bot,EMA 9,EMA 21,EMA 50,EMA 200,VWAP,VWAP +1σ,VWAP -1σ,Volume
1769112000,25639.5,25665.75,25584.75,25662,,,,25635.1375,25406.75,0,0,25656.901441503865,25605.179877314877,25502.618717529353,25550.80491994236,25663.403070192624,25685.255437664844,25641.550702720404,69452
1769115600,25661.75,25676.5,25609.75,25630,,,,25636.9125,25413.495,0,0,25651.52115320309,25607.436252104435,25507.614061939967,25551.5929306892,25661.7962015406,25683.783320454357,25639.809082626845,16012
1769122800,25605,25629.25,25575.5,25617.75,,,,25639.4,25421.865,0,0,25644.766922562474,25608.373865549485,25511.933118334477,25552.251209985825,25660.54891152323,25683.754414414303,25637.343408632158,5776
1769126400,25616.75,25654.75,25597.5,25654.25,,,,25642.6375,25431.565,0,0,25646.66353804998,25612.544423226806,25517.51417251744,25553.2661233193,25660.19078094536,25683.420909760818,25636.9606521299,3647
1769130000,25653.5,25688,25649.25,25686.75,,,,25648.25,25442.455,0,0,25654.680830439982,25619.290384751643,25524.150871634403,25554.59432109722,25660.50071867467,25683.576148070748,25637.42528927859,5581
1769133600,25686.75,25689.5,25665,25668.75,,,,25654.975,25452.975,0,0,25657.494664351987,25623.786713410584,25529.821425687955,25555.730198499237,25660.628620372023,25683.63611841447,25637.621122329576,2418
1769137200,25668.25,25707.75,25667.75,25695.75,,,,25662.775,25464.56,0,0,25665.14573148159,25630.32883037326,25536.32842860215,25557.123430354965,25661.00967289825,25684.113333350364,25637.906012446136,3409
1769140800,25696,25707.5,25684.25,25700,,,,25668.35,25474.98,0,0,25672.11658518527,25636.6625730666,25542.746921598147,25558.545087764367,25661.3233830198,25684.570513457173,25638.07625258243,2327
1769144400,25701.5,25714.5,25694,25713.5,,,,25669.8625,25485.21,0,0,25680.39326814822,25643.647793696906,25549.443120751162,25560.08692768711,25661.654902069407,25685.14273612072,25638.167068018094,1951
1769148000,25713.5,25731.5,25703.25,25704.75,,,,25670.175,25495.725,0,0,25685.264614518575,25649.20253972446,25555.53358660406,25561.52636124246,25662.248759406364,25686.239512937318,25638.25800587541,3158
1769151600,25705.75,25724.75,25682.25,25691.75,,,,25670.35,25505.61,0,0,25686.56169161486,25653.0704906586,25560.875406737232,25562.82211884204,25662.780657545452,25687.007330780903,25638.55398431,3959
1769155200,25692,25692,25581,25600.75,,,,25666.6375,25513.685,0,0,25669.39935329189,25648.31408241691,25562.43911627695,25563.199510694358,25661.471267114044,25686.27273073184,25636.66980349625,9864
1769158800,25602.25,25629.5,25540.25,25558.25,,,,25659.975,25520.445,0,0,25647.16948263351,25640.126438560827,25562.274837207264,25563.150261831728,25658.565488499764,25687.446581961616,25629.68439503791,10127
1769162400,25558.25,25574.75,25550,25574.25,,,,25651.875,25528.005,0,0,25632.58558610681,25634.137671418932,25562.74445143443,25563.260706987632,25657.054873948004,25687.998392384612,25626.111355511395,4960
1769166000,25574.75,25658,25571,25606.75,,,,25653.3125,25535.87,0,0,25627.418468885448,25631.64788310812,25564.470159221317,25563.693436271336,25655.18984535756,25686.79118766813,25623.58850304699,13052
1769169600,25606.5,25632.75,25584,25628.75,,,,25654.45,25544.35,0,0,25627.68477510836,25631.384439189198,25566.99093729107,25564.34076526366,25654.14808668278,25685.979839034077,25622.316334331485,8442
1769173200,25628.75,25635.5,25560.25,25570.75,,,,25649.5125,25553.185,0,0,25616.297820086686,25625.872217444725,25567.13835151495,25564.404538743624,25651.975418936963,25685.393102106493,25618.557735767434,11160
1769176800,25570.75,25668,25556.75,25663.75,,,,25647.0875,25563.395,0,0,25625.788256069347,25629.315652222478,25570.927043612402,25565.393050795927,25648.082477154883,25679.636439111713,25616.528515198053,70284
1769180400,25668,25827.5,25661.5,25826.5,,,,25654.7375,25579.015,0,0,25665.93060485548,25647.241502020435,25580.949512490348,25567.991129892485,25669.595305695304,25724.56800441141,25614.6226069792,85383
1769184000,25826.5,25845.75,25761,25789,,,,25662.2,25593.08,0,0,25690.544483884383,25660.128638200396,25589.108355137785,25570.190223127385,25798.583333333332,25798.583333333332,25798.583333333332,61029
1769187600,25789,25808,25683,25693.75,,,,25663.7875,25605.255,0,0,25691.185587107506,25663.185125636723,25593.21194905395,25571.41967364353,25766.15844299214,25801.218065167737,25731.09882081654,52201
1769191200,25693.75,25764.25,25688.5,25725.5,,,,25668.5625,25613.27,0,0,25698.048469686004,25668.8501142152,25598.399715757718,25572.952811219217,25755.453019790337,25790.313270328454,25720.59276925222,41273
1769194800,25726.25,25774.75,25719.5,25748,,,,25675.075,25618.83,0,0,25708.038775748802,25676.045558377456,25604.26639357114,25574.69457429166,25754.083229529642,25785.977314078034,25722.18914498125,31746
1769198400,25748,25755.75,25691.25,25735.5,,,,25679.1375,25628.955,0,0,25713.531020599043,25681.45050761587,25609.412809509526,25576.29462827881,25748.125973440758,25778.32774076679,25717.924206114727,53793
1769202000,25735,25738.25,25672.25,25680.5,,,,25678.825,25637.64,0,0,25706.924816479233,25681.36409783261,25612.20054246994,25577.33149764917,25745.30029681668,25776.89482824643,25713.70576538693,14043
1769382000,25585.5,25585.5,25365.25,25559,,,,25673.3375,25643.155,0,0,25677.33985318339,25670.24008893874,25610.114246686804,25577.149094687487,25733.595584453196,25793.97830583571,25673.212863070683,12911
1769385600,25559.75,25618.25,25544.75,25582,,,,25667.65,25642.02,0,0,25658.27188254671,25662.21826267158,25609.01172720889,25577.19736240204,25728.65728628406,25793.875723676454,25663.438848891663,8970
1769389200,25582,25668.75,25571.25,25649.5,,,,25665.125,25645.58,0,0,25656.517506037366,25661.062056974162,25610.599502612462,25577.91679163187,25724.99982203425,25791.663853293332,25658.335790775167,10606
1769392800,25649.25,25665.75,25595.25,25609.25,,,,25659.9125,25647.575,0,0,25647.064004829892,25656.35186997651,25610.546580941384,25578.22856484946,25722.957404975856,25790.47069579367,25655.444114158043,5880
1769396400,25611,25657.5,25610.5,25634.75,,,,25656.4125,25649.22,0,0,25644.601203863913,25654.38806361501,25611.495734629956,25578.790967189267,25720.831155676588,25788.896452901758,25652.765858451417,7182
1769400000,25634.5,25659,25622.75,25636,,,,25653.625,25650.77,0,0,25642.88096309113,25652.71642146819,25612.456686213096,25579.360211296836,25719.717203455108,25787.97598640597,25651.458420504245,4148
1769403600,25635.75,25676,25627.25,25674,,,,25657.2875,25652.36,0,0,25649.104770472906,25654.65129224381,25614.870149498856,25580.301900736667,25719.04218234256,25787.2174314624,25650.866933222722,3420
1769407200,25675.5,25702,25665.75,25668,,,,25662.775,25654.36,0,0,25652.883816378326,25655.864811130734,25616.95367304792,25581.174518639786,25718.335270177344,25786.11990331081,25650.550637043878,5463
1769410800,25669.5,25711,25666.75,25700,,,,25669.0625,25656.57,0,0,25662.30705310266,25659.87710102794,25620.210391751923,25582.3568617379,25718.03972478224,25785.490059831514,25650.589389732966,3630
1769414400,25700.75,25742,25699.75,25727.5,,,,25675.1,25659.63,0,0,25675.345642482127,25666.024637298127,25624.417827369496,25583.801072068865,25718.116435747343,25785.054707213774,25651.17816428091,4885
1769418000,25727.75,25735,25582,25618.25,,,,25674.575,25661.31,0,0,25663.9265139857,25661.681488452843,25624.17595178638,25584.143847471165,25715.887038311503,25782.982519769947,25648.79155685306,10113
1769421600,25618.25,25674.5,25614.25,25651.25,,,,25678.6,25663.54,0,0,25661.391211188562,25660.733171320768,25625.237679167305,25584.8115703819,25714.648039808573,25781.770712342037,25647.52536727511,6038
1769425200,25651.5,25673,25641.75,25670.5,,,,25678.9375,25665.18,0,0,25663.21296895085,25661.62106483706,25627.012672141136,25585.664191572127,25714.173890413316,25781.18079662905,25647.16698419758,3051
1769428800,25669.5,25714.5,25668.75,25688,,,,25672.0125,25665.275,0,0,25668.17037516068,25664.019149851872,25629.40433205717,25586.68245832265,25713.758528677965,25780.25003751516,25647.26701984077,6057
1769432400,25688.5,25721.75,25658,25716.25,,,,25668.375,25665.63,0,0,25677.786300128544,25668.767408956246,25632.810044525515,25587.97168759307,25713.32619737226,25778.906744928405,25647.745649816112,10217
1769436000,25716.25,25853.5,25704.25,25837.25,,,,25675.55,25668.61,1,0,25709.679040102834,25684.084008142043,25640.82729768138,25590.45206881105,25726.738741286317,25794.432805553035,25659.0446770196,66816
1769439600,25837,25898.5,25803,25881.25,,,,25683.3375,25672.735,0,0,25743.993232082266,25702.00818922004,25650.255638948776,25593.345580564175,25746.239715611402,25824.679471223903,25667.7999599989,72012
1769443200,25881,25928.5,25850.75,25906.25,,,,25691.25,25677.03,0,0,25776.444585665813,25720.575626563674,25660.294633499805,25596.459057374483,25895.166666666668,25895.166666666668,25895.166666666668,50512
1769446800,25906.5,25936.5,25881.75,25891.25,,,,25699.0375,25680.13,0,0,25799.40566853265,25736.09147869425,25669.351706695892,25599.39230058469,25898.207946792325,25902.091354600427,25894.324538984223,30980
1769450400,25890.5,25932.25,25873.5,25898.75,,,,25709.95,25686.545,0,0,25819.27453482612,25750.87861699477,25678.347718198012,25602.37098416096,25899.102623677438,25902.725775528095,25895.47947182678,30412
1769454000,25898.25,25913.75,25877.75,25878.5,,,,25725.925,25691.995,0,0,25831.119627860895,25762.480560904336,25686.196827288288,25605.11853655737,25897.411217741173,25902.230280725682,25892.592154756665,25539
1769457600,25879,25895,25840.5,25845,,,,25739.075,25695.505,0,0,25833.895702288715,25769.98232809485,25692.424402688746,25607.50541679063,25887.897660644474,25904.664046796173,25871.131274492775,47152
1769461200,25845,25871,25834,25861.25,,,,25749.6625,25698.485,0,0,25839.36656183097,25778.279389177136,25699.045014348012,25610.030238514108,25885.26061897936,25903.617872911127,25866.90336504759,16311
1769468400,25861.25,25897,25838.5,25890.5,,,,25763.725,25702.825,0,0,25849.59324946478,25788.481262888305,25706.553053001033,25612.82098240949,25885.03019860949,25903.234630599003,25866.825766619975,4774
1769472000,25890.5,25902.75,25875,25898.75,,,,25776.925,25708.005,0,0,25859.424599571823,25798.505693534822,25714.090188177463,25615.666047261137,25885.1309049614,25903.22602352288,25867.03578639992,2944
1769475600,25898.5,25927,25895.25,25922,,,,25791.225,25713.205,0,0,25871.93967965746,25809.73244866802,25722.24351413129,25618.714146293365,25885.58248801848,25903.902223483157,25867.262752553805,3230
1769479200,25922,25975,25921.25,25971.25,,,,25806.0875,25720.03,0,0,25891.801743725966,25824.41586242547,25732.008474361435,25622.22196573323,25887.298653290905,25908.394407070333,25866.202899511478,5305
1769482800,25970.5,25979.5,25962.5,25975.5,,,,25821.4625,25727.185,0,0,25908.541394980773,25838.150784023153,25741.55716164138,25625.737170054294,25888.418404142674,25911.51239664052,25865.32441164483,2892
1769486400,25975.75,26002.75,25971.5,25989.5,,,,25835.9375,25733.89,0,0,25924.733115984618,25851.90980365741,25751.280410204465,25629.35670070052,25889.941125470417,25915.90956430907,25863.972686631765,3420
1769490000,25989,26009.75,25972,26008.25,,,,25849.975,25740.32,0,0,25941.436492787696,25866.122548779465,25761.357649019978,25633.12678328061,25891.360004695,25919.904914388026,25862.815095001977,3011
1769493600,26007.75,26028.25,25999,26001.25,,,,25869.125,25746.97,0,0,25953.399194230158,25878.406862526786,25770.765192195664,25636.78970085991,25893.60491483626,25926.154918986576,25861.054910685947,4387
1769497200,26002.5,26020.5,25992,26006.25,,,,25886.875,25753.18,0,0,25963.969355384128,25890.02896593344,25779.999890540934,25640.4659227419,25895.54314435396,25930.98108607902,25860.1052026289,4042
1769500800,26006,26011.75,25967,25984.5,,,,25902.575,25758.87,0,0,25968.0754843073,25898.617241757674,25788.019502676583,25643.889147391234,25897.96482270591,25935.916048356896,25860.013597054927,6336
1769504400,25983.75,25994.75,25967.25,25973.75,,,,25916.8625,25764.075,0,0,25969.21038744584,25905.447492506977,25795.30305159123,25647.17134492963,25899.599521469565,25938.844972739855,25860.354070199275,4993
1769508000,25974,26007.75,25970,26005.75,,,,25931.3375,25770.095,0,0,25976.51830995667,25914.56590227907,25803.555873097455,25650.73929174625,25901.057847461307,25941.71256901738,25860.40312590523,3843
1769511600,26005.5,26043,25991.75,26032,,,,25941.075,25776.9,0,0,25987.614647965336,25925.24172934461,25812.51446630932,25654.532930634345,25904.17769873765,25948.659449901574,25859.695947573728,6608
1769515200,26031.5,26033.5,25991,26004,,,,25947.2125,25784.965,0,0,25990.89171837227,25932.40157213146,25820.023702924642,25658.01021490664,25906.81862665041,25953.724775299055,25859.912478001763,6602
1769518800,26003.75,26018,25982.5,25989.75,,,,25951.3875,25793.595,0,0,25990.663374697815,25937.615065574057,25826.679636143283,25661.311108290654,25909.66060160239,25958.427016844566,25860.894186360216,8592
1769522400,25990.5,26058,25917.25,26053.25,,,,25959.4875,25803.175,0,0,26003.180699758253,25948.127332340053,25835.56474845139,25665.210997760398,25932.817076190906,25992.836113239813,25872.798039142,82103
1769526000,26052.5,26098.5,26021.5,26078.5,,,,25968.475,25812.61,0,0,26018.244559806604,25959.97939303641,25845.09162106114,25669.32332614089,25955.902605537787,26030.22729980762,25881.577911267956,74113
1769529600,26078.5,26106.75,26073.25,26079.75,,,,25978.5375,25821.63,0,0,26030.545647845283,25970.8676300331,25854.29391043129,25673.407173641976,26086.583333333332,26086.583333333332,26086.583333333332,40315
1769533200,26080,26092,26050.25,26061.75,,,,25989.375,25831.45,0,0,26036.786518276225,25979.129663666452,25862.42944335555,25677.27128136693,26077.887256454585,26087.15981502211,26068.61469788706,35458
1769536800,26062,26097.75,26038,26090.25,,,,26000.825,25839.98,0,0,26047.47921462098,25989.23151242405,25871.363582831804,25681.380522348354,26077.154751708298,26085.070182515687,26069.23932090091,30473
1769540400,26090,26099.75,26072.75,26091.75,,,,26010.8875,25845.285,0,0,26056.333371696783,25998.551374930954,25880.006187426636,25685.46380073295,26079.118485833482,26087.425136583166,26070.811835083798,23273
1769544000,26092,26114.25,26068.25,26076,,,,26019.75,25851.025,0,0,26060.266697357427,26005.59215902814,25887.692219292258,25689.349733063966,26080.99141306484,26088.76043443668,26073.222391692998,46873
1769547600,26076,26118,26058.75,26110,,,,26029.15,25859.35,0,0,26070.213357885943,26015.083780934674,25896.410171476873,25693.53530785935,26082.250459296167,26090.731998504605,26073.76892008773,16657
1769554800,26111.25,26148,26111.25,26137.5,,,,26037.4625,25867.59,0,0,26083.670686308753,26026.212528122433,25905.86467455621,25697.952866985128,26083.4262317609,26094.724484484337,26072.12797903746,4649
1769558400,26138.25,26208.5,26135.5,26206,,,,26048.9875,25876.75,0,0,26108.136549047,26042.556843747665,25917.634687318714,25703.00806233851,26087.033258899184,26108.721938584215,26065.344579214154,7405
1769562000,26206.75,26228.25,26201.75,26205.25,,,,26059.775,25886.145,0,0,26127.559239237602,26057.347130679696,25928.913719188567,25708.005494554047,26090.173109553227,26119.160855459675,26061.18536364678,5297
1769565600,26204,26221.75,26203.75,26214,,,,26070.0625,25896.815,0,0,26144.84739139008,26071.588300617906,25940.093573338036,25713.040265752516,26091.879431867885,26124.059968994123,26059.698894741647,2960
1769569200,26213.75,26218.75,26192.5,26199,,,,26079.95,25909.615,0,0,26155.677913112064,26083.171182379916,25950.246766540466,25717.875685993786,26093.49812357391,26128.117224910842,26058.87902223698,3142
1769572800,26200.5,26227.5,26200.5,26220,,,,26090.6375,25922.375,0,0,26168.54233048965,26095.610165799924,25960.825324715348,25722.871947824693,26095.026344777565,26132.018310342886,26058.034379212244,2735
1769576400,26220.25,26248.75,26220.25,26245.5,,,,26103.6875,25934.295,0,0,26183.93386439172,26109.23651436357,25971.98903747161,25728.072226950815,26096.89822238328,26137.084635663377,26056.71180910318,2905
1769580000,26246,26349,26246,26302.75,,,,26120.1375,25948.165,0,0,26207.69709151338,26126.828649421426,25984.960055609976,25733.790413747323,26108.27219217522,26169.069800662277,26047.474583688163,13230
1769583600,26301.75,26324,26289,26316,,,,26135.65,25961.79,0,0,26229.357673210703,26144.02604492857,25997.942014213506,25739.583543958794,26113.355699743646,26181.186341209075,26045.525058278217,6095
1769587200,26315.5,26331.5,26271,26279,,,,26148,25974.65,0,0,26239.28613856856,26156.29640448052,26008.963896009056,25744.950871879602,26119.169928792337,26193.117912242327,26045.221945342346,8038
1769590800,26279.5,26290.5,26252.5,26284.5,,,,26162.025,25986.86,0,0,26248.32891085485,26167.95127680047,26019.769233420466,25750.319519920602,26123.56932455313,26200.92961072954,26046.209038376717,7209
1769594400,26285.25,26320.75,26272.5,26316.75,,,,26178.375,25999.835,0,0,26262.01312868388,26181.478433454973,26031.415537992212,25755.955644100497,26127.05218097988,26207.56693925053,26046.537422709232,5072
1769598000,26317.25,26326.75,26287.5,26318.75,,,,26191.65,26012.21,0,0,26273.360502947104,26193.95766677725,26042.683556110165,25761.555587940293,26130.768534979637,26214.562685998964,26046.97438396031,5398
1769601600,26319.25,26320.75,26264.75,26281,,,,26201.775,26023.28,0,0,26274.888402357683,26201.870606161134,26052.029299007805,25766.724189055316,26136.543031390294,26223.97499538581,26049.111067394777,10131
1769605200,26281.25,26306,26255.25,26273.5,,,,26211.4625,26036.385,0,0,26274.610721886147,26208.382369237395,26060.71442453691,25771.76673443785,26141.7871911158,26231.65980184802,26051.914580383578,10657
1769608800,26273.5,26301,26213.75,26253.5,,,,26221.05,26048.43,0,0,26270.38857750892,26212.483972033995,26068.27464318252,25776.560100264338,26164.925238506716,26257.39785960664,26072.45261740679,73094
1769612400,26253,26265.5,26159.5,26162.75,,,,26224.675,26058.275,0,0,26248.860862007135,26207.962701849086,26071.979559136147,25780.40278583385,26170.100593726136,26255.28746974657,26084.913717705702,72383
1769616000,26162.5,26198.5,26100.75,26116.75,,,,26225.925,26066.85,0,0,26222.438689605708,26199.670638044623,26073.735262699436,25783.749524283263,26138.666666666668,26138.666666666668,26138.666666666668,45951
1769619600,26117.25,26165.5,26110.5,26140.75,,,,26229.1625,26075.34,0,0,26206.100951684566,26194.314216404204,26076.363291613183,25787.301767822733,26138.782529794575,26138.9071950836,26138.65786450555,39691
1769623200,26140.5,26180,26122,26171.5,,,,26232.2375,26082.025,0,0,26199.180761347652,26192.240196731094,26080.09414292247,25791.124635804597,26143.148981921495,26151.157133821875,26135.140830021115,25466
1769626800,26171,26210.25,26112.75,26160.75,,,,26233.4,26087.615,0,0,26191.494609078123,26189.37745157372,26083.257117709825,25794.802500124948,26149.438498891974,26160.215134022415,26138.661863761532,59164
1769630400,26161,26212.25,26131.25,26149.25,,,,26230.5625,26092.475,0,0,26183.0456872625,26185.729501430655,26085.845073878067,25798.329340919725,26152.815283413816,26164.140976575305,26141.489590252328,50283
1769634000,26149.5,26287.75,25993.25,26268.25,,,,26233.7125,26100.015,0,0,26200.08654981,26193.231364936957,26092.99820823579,25803.00516837326,26157.98862441719,26173.35648019418,26142.6207686402,45468
1769641200,26282.5,26296,26160,26170.25,,,,26231.525,26105.445,0,0,26194.119239847998,26191.142149942687,26096.027690265757,25806.65934580238,26160.318940092224,26178.708847273403,26141.929032911044,12800
1769644800,26173.25,26180.5,26104.25,26163.75,,,,26229.7625,26111.15,0,0,26188.045391878397,26188.65195449335,26098.68346711808,25810.21248664017,26159.910974095972,26178.068160599694,26141.75378759225,10926
1769648400,26164.25,26168.25,26085.5,26128.75,,,,26225.2,26116.825,0,0,26176.186313502716,26183.206322266684,26099.86254683894,25813.382014136285,26159.03675799777,26177.701185775808,26140.37233021973,8032
1769652000,26129.25,26177.25,26122.75,26162.5,,,,26221.05,26122.85,0,0,26173.449050802174,26181.32392933335,26102.31891755114,25816.8558249409,26158.94572855324,26177.446661049238,26140.444796057243,5672
1769655600,26163,26199.75,26162,26198.75,,,,26215.85,26129.015,0,0,26178.50924064174,26182.90811757577,26106.100528627565,25820.65576698129,26159.272333840312,26177.907714467045,26140.63695321358,3596
1769659200,26198,26233.25,26195.25,26228,,,,26211.45,26135.6,0,0,26188.407392513393,26187.007379614337,26110.880900053933,25824.708943429236,26159.82561110968,26179.234348682647,26140.416873536717,2879
1769662800,26227.75,26249.5,26210.25,26234.25,,,,26209.2125,26141.845,0,0,26197.575914010715,26191.30216328576,26115.718903973386,25828.783978818,26160.52132931595,26181.07125111648,26139.971407515422,3045
1769666400,26233.25,26268.5,26231.75,26246.75,,,,26207.325,26147.355,0,0,26207.410731208573,26196.342875714327,26120.85737832737,25832.942844700407,26161.434827566583,26183.749170213672,26139.120484919495,3265
1769670000,26246.5,26276.5,26231.5,26255.25,,,,26204.25,26152.95,0,0,26216.97858496686,26201.698068831207,26126.127677216493,25837.144905947167,26162.477666171606,26186.730972956855,26138.224359386357,3587
1769673600,26255.5,26280.5,26226.5,26248.75,,,,26200.75,26158.135,0,0,26223.332867973488,26205.975517119277,26130.936395757024,25841.24047902232,26164.42059465875,26191.723401080377,26137.117788237123,7102
1769677200,26248.75,26273.25,26210,26211.75,,,,26197.2875,26162.205,0,0,26221.01629437879,26206.500470108433,26134.105556707727,25844.927140922595,26165.499342627347,26193.869447566212,26137.12923768848,5330
1769680800,26211,26237,26187,26191.75,,,,26193.2,26166.015,0,0,26215.163035503032,26205.159518280394,26136.366123111347,25848.378114644758,26166.198205170665,26194.798979127172,26137.59743121416,5946
1769684400,26191.75,26208.75,26175.25,26200,,,,26190.525,26169.89,0,0,26212.130428402426,26204.690471163995,26138.861569263845,25851.876839872173,26166.773062348446,26195.365392355707,26138.180732341185,6970
1769688000,26201,26221.75,26156.5,26176.25,,,,26191.2,26173.725,0,0,26204.95434272194,26202.10497378545,26140.32778223389,25855.104433505287,26167.133446289663,26195.551518868455,26138.71537371087,7028
1769691600,26176,26203.5,26150.5,26194.75,,,,26195.1,26178.145,0,0,26202.913474177552,26201.436339804954,26142.46198685217,25858.483991380857,26167.531527978434,26195.697865569342,26139.365190387525,9113
1769695200,26194.25,26196.75,25858,25864.5,,,,26181.2875,26175.32,0,0,26135.23077934204,26170.805763459048,26131.561516779537,25858.543852163137,26121.896029789288,26207.909358423833,26035.882701154744,110802
1769698800,25864.5,25868.25,25536,25576.75,,,,26151.55,26166.215,0,0,26023.53462347363,26116.80069405368,26109.804202396026,25855.739933236142,26004.950034449364,26219.018557891333,25790.881511007396,160213
1769702400,25576.75,25739.75,25538,25711.25,,,,26129.075,26160.36,0,0,25961.077698778907,26079.93244913971,26094.174625831474,25854.302222457674,25663,25663,25663,90859
1769706000,25711.25,25878.75,25708.75,25760.5,,,,26109.6375,26155.775,0,0,25920.962159023125,26050.893135581555,26081.089346387103,25853.368867010333,25711.493803158646,25770.242784707825,25652.744821609467,61907
1769709600,25760.25,25891.5,25758.25,25836.75,,,,26088.0625,26151.445,0,0,25904.1197272185,26031.425577801412,26071.507411234667,25853.203505149533,25738.22733522038,25809.552765469,25666.90190497176,45074
1769713200,25836.25,25898.5,25820,25849,,,,26072,26146.855,0,0,25893.095781774802,26014.84143436492,26062.781630401936,25853.161679227647,25756.003366685545,25834.06074714965,25677.94598622144,35228
1769716800,25849.25,26020,25841.5,25991.5,,,,26063.3875,26145.09,1,0,25912.776625419843,26012.719485786292,26059.98627234696,25854.53817993185,25796.93031617963,25902.38046787709,25691.48016448217,61912
1769720400,25991.5,26050,25951,25982.5,,,,26056.075,26143.505,0,0,25926.721300335874,26009.97225980572,26056.94759500002,25855.811431872826,25813.16321080155,25927.835465727927,25698.490955875175,26406
1769727600,25998.5,26020,25882.75,25972.25,,,,26046.5625,26141.145,0,0,25935.827040268698,26006.542963459746,26053.626120686295,25856.970024590508,25818.12692578925,25933.868232137946,25702.385619440553,11378
1769731200,25972.5,25993.75,25907.25,25930,,,,26033.125,26137.91,0,0,25934.661632214957,25999.58451223613,26048.778037522126,25857.696691012494,25821.567215175073,25937.537048609825,25705.59738174032,9376
1769734800,25931,25933.75,25796.75,25852.25,,,,26014.3375,26133.435,0,0,25918.179305771966,25986.19046566921,26041.071055658515,25857.642495082022,25822.80888680057,25937.141456340112,25708.476317261026,11148
1769738400,25852.25,25866.25,25736,25843,,,,25994.775,26128.095,0,0,25903.143444617574,25973.17315060837,26033.30356327975,25857.496798613545,25822.552969596123,25934.984398557808,25710.121540634438,12104
1769742000,25843.75,25888,25827.75,25847,,,,25974.7875,26122.285,0,0,25891.91475569406,25961.70286418943,26025.99754119035,25857.392352856197,25823.23083884831,25934.54803346093,25711.91364423569,7985
1769745600,25846.75,25896,25843.25,25857.5,,,,25954.9,26115.315,0,0,25885.03180455525,25952.229876535843,26019.389794477003,25857.393423972055,25823.64051979007,25934.495543565812,25712.78549601433,3647
1769749200,25859.5,25887,25832.25,25833,,,,25934.1125,26107.87,0,0,25874.6254436442,25941.390796850766,26012.080390772022,25857.150703335516,25823.871715356137,25934.281173997362,25713.462256714913,3243
1769752800,25833.75,25838.5,25737,25751.5,,,,25911.1,26098.62,0,0,25850.00035491536,25924.12799713706,26001.861551918217,25856.099452556056,25822.86802535322,25932.338604581648,25713.39744612479,8086
1769756400,25750.75,25804,25700,25707.25,,,,25886.875,26088.785,0,0,25821.45028393229,25904.411815579148,25990.308157725347,25854.618363475896,25821.15945416766,25930.195120848733,25712.123787486587,7892
1769760000,25710.5,25792.5,25682,25768.75,,,,25865.3125,26079.76,0,0,25810.910227145832,25892.07892325377,25981.61960252043,25853.76395189902,25819.057542236107,25927.21599469324,25710.899089778974,11680
1769763600,25768.75,25786.75,25649.75,25696.75,,,,25841.3375,26068.785,0,0,25788.078181716664,25874.32174841252,25970.448245558844,25852.201624019428,25816.157929014124,25924.272561229955,25708.043296798292,11257
1769767200,25696.5,25790,25694,25764.75,,,,25819.8375,26058.025,0,0,25783.412545373332,25864.36068037502,25962.38164769379,25851.3314586063,25814.84165327914,25922.28264980671,25707.40065675157,8455
1769770800,25765.25,25884,25763.75,25871,,,,25820.1625,26049.125,0,0,25800.930036298665,25864.96425488638,25958.798053666582,25851.527165485837,25815.424058369448,25921.659218246543,25709.188898492353,10309
1769774400,25870.25,25905.25,25821.75,25846.5,,,,25833.65,26040.475,0,0,25810.04402903893,25863.285686260348,25954.394208424754,25851.477143938715,25816.402532369368,25921.597863732924,25711.20720100581,10343
1769778000,25847,25888,25752.5,25826.25,,,,25839.4,26031.31,0,0,25813.285223231145,25859.918805691224,25949.368945349273,25851.226127581114,25816.593908028863,25920.058736522376,25713.12907953535,15168
1769781600,25825.75,25940,25805.5,25827,,,,25842.725,26021.515,0,0,25816.028178584915,25856.926186992023,25944.570163178712,25850.98507158528,25822.833994048684,25919.20973012412,25726.45825797325,83425
1769785200,25826.5,25934,25770.75,25841.5,,,,25842.9625,26011.97,0,0,25821.12254286793,25855.523806356385,25940.528195995234,25850.890692763536,25826.739506201597,25916.039625538346,25737.439386864848,97038
1769788800,25842,25869,25744.25,25757.5,,,,25838.3875,26001.5,0,0,25808.398034294347,25846.612551233076,25933.350619681696,25849.96143213902,25790.25,25790.25,25790.25,68420
1769792400,25758.25,25795.75,25678.25,25679.5,,,,25822.7875,25989.62,0,0,25782.61842743548,25831.420501120978,25923.39569341967,25848.265298485898,25753.79019983502,25789.997659941866,25717.582739728176,69377
1769796000,25677.75,25771.75,25568.75,25741.25,,,,25810.725,25979.375,0,0,25774.344741948382,25823.223182837253,25916.252725050268,25847.200469645242,25733.25895809093,25774.114531376414,25692.403384805446,71911
1769799600,25741.25,25781.5,25652,25658.25,,,,25795.025,25969.285,0,0,25751.125793558705,25808.22562076114,25906.13497112673,25845.320365469666,25725.022894086116,25763.96051639351,25686.085271778724,62189
1769803200,25658.25,25731.75,25571.25,25675.5,,,,25782.3,25960.46,0,0,25736.000634846965,25796.1596552374,25897.090462455093,25843.63061058937,25709.182443405178,25753.189232943583,25665.175653866772,86690
1769806800,25675.75,25707,25625.5,25639.25,,,,25771.65,25950.43,0,0,25716.650507877574,25781.895141124907,25886.97907177058,25841.59697267306,25706.47041809283,25750.843283723752,25662.09755246191,19758
