time,open,high,low,close,Entry,Stop,Target,MA fast,MA slow,Exh Top,Exh Bot,EMA 9,EMA 21,EMA 50,EMA 200,VWAP,VWAP +1σ,VWAP -1σ,Volume
1775583900,24231.25,24254.5,24215.5,24225.5,,,,24142.5625,24220.09,0,0,24187.760491780857,24174.638689186206,24202.237842927952,24209.50612781938,24126.196827156895,24209.032176592762,24043.361477721028,8758
1775584800,24226,24238.25,24197.5,24210,,,,24141.55,24220.155,0,0,24192.208393424684,24177.85335380564,24202.542241244504,24209.51104197043,24129.481277554023,24212.489264299158,24046.473290808888,7097
1775585700,24210.75,24226,24187,24194,,,,24139.075,24219.465,0,0,24192.566714739747,24179.3212307324,24202.207251391777,24209.356703244353,24132.3472779012,24214.92960324018,24049.764952562222,7880
1775586600,24194.25,24203,24152.5,24165.75,,,,24137.5375,24218.39,0,0,24187.2033717918,24178.087482484,24200.777555258766,24208.922805699633,24134.100103987377,24215.34427295835,24052.855935016403,8855
1775587500,24166.25,24168.75,24076.75,24102,,,,24136.625,24215.66,0,0,24170.16269743344,24171.17043862182,24196.903925640774,24207.858897185208,24132.990884235514,24211.850474290575,24054.131294180454,13522
1775588400,24102.5,24135.5,24083.25,24132.25,,,,24141.5,24213.595,0,0,24162.58015794675,24167.632216928927,24194.36847757643,24207.10656985003,24132.05620188635,24208.668282587856,24055.444121184843,13824
1775589300,24133,24297.75,24125.75,24216.75,,,,24146.9625,24213.105,0,0,24173.414126357402,24172.097469935386,24195.24618433814,24207.20252437889,24139.96712268286,24216.646742500812,24063.28750286491,25473
1775590200,24216.5,24259,24191.5,24240.5,,,,24155.2,24213.08,0,0,24186.83130108592,24178.31588175944,24197.02084377586,24207.53384254427,24143.414621654367,24220.583925397445,24066.24531791129,10391
1775591100,24240.5,24381,24223.5,24369.5,,,,24173.2125,24216.1,0,0,24223.365040868735,24195.696256144947,24203.784732255237,24209.145446101043,24164.670492564805,24257.716664666223,24071.624320463387,36185
1775592000,24369.25,24400.75,24345.75,24390.5,,,,24192.4375,24218.985,0,0,24256.79203269499,24213.405687404498,24211.10689961778,24210.949969025412,24173.881560596048,24274.752169332485,24073.01095185961,13856
1775592900,24390.75,24416,24359,24367.75,,,,24207.5375,24221.415,0,0,24278.98362615599,24227.436988549543,24217.249766299436,24212.51016833859,24176.842559670305,24279.962017849415,24073.723101491196,4678
1775593800,24368,24451.5,24363.75,24414.75,,,,24225.6,24223.41,0,0,24306.136900924794,24244.46544413595,24224.99487350338,24214.52250497204,24180.71825938464,24287.233472417804,24074.20304635148,5529
1775594700,24412.25,24423.5,24388.25,24399.25,,,,24240.1375,24224.625,0,0,24324.759520739834,24258.536767396316,24231.828407875797,24216.36058949968,24182.630128615925,24290.66156650698,24074.59869072487,2877
1775599200,24514,24666,24502.5,24612.75,,,,24262.925,24229.62,0,0,24382.357616591868,24290.737970360286,24246.766509527726,24220.304762738488,24193.015925070456,24317.66705471586,24068.364795425052,8695
1775600100,24611.25,24629.5,24590,24604.75,,,,24283.675,24234.53,0,0,24426.836093273494,24319.28451850935,24260.80507778154,24224.130088482383,24197.320585954832,24328.25933106018,24066.381840849484,3607
1775601000,24605.5,24844,24355,24774.5,,,,24312.1625,24242.535,0,0,24496.368874618795,24360.66774409941,24280.949976692067,24229.606406009923,24215.42660020827,24371.890935134827,24058.962265281712,14234
1775601900,24771.75,24924.5,24765.75,24914,,,,24347.75,24252.78,0,0,24579.895099695037,24410.97067645401,24305.77546780218,24236.416292517286,24231.324851779988,24415.73768437127,24046.912019188705,9039
1775602800,24915,24986,24913.5,24965,,,,24385.9375,24264.35,0,0,24656.91607975603,24461.336978594554,24331.62741024131,24243.665881646466,24247.37968555249,24458.59402094216,24036.165350162817,8421
1775603700,24965.75,25086,24962.5,25046.25,,,,24428.825,24277.57,0,0,24734.782863804823,24514.510889631412,24359.651825525965,24251.651793271874,24266.61029390974,24507.915926784895,24025.304661034585,9540
1775604600,25047.25,25057.5,25016.25,25020.25,,,,24468.3,24290.685,0,0,24791.87629104386,24560.487172392193,24385.557636289654,24259.299536622402,24277.372278779676,24533.347032747028,24021.397524812324,5553
1775605500,25020.75,25066,25010.75,25050.75,,,,24509.5625,24304.755,0,0,24843.65103283509,24605.05652035654,24411.643611337116,24267.174665611234,24288.597211574717,24558.827327767474,24018.36709538196,5875
1775606400,25049.75,25091.25,25026.75,25059,,,,24552.0125,24320.18,0,0,24886.720826268072,24646.324109415036,24437.03013638272,24275.053524659877,24302.16122655997,24588.52531874449,24015.797134375447,7177
1775607300,25060,25067.25,25029,25042.25,,,,24594.425,24336.97,0,0,24917.826661014456,24682.317372195488,24460.764248681437,24282.687320434405,24310.452619694504,24605.733179624287,24015.17205976472,4594
1775608200,25042.25,25057.25,25007.75,25044.75,,,,24638.375,24353.435,0,0,24943.211328811565,24715.26579290499,24483.66565069393,24290.270033663914,24317.82105332456,24620.47926295321,24015.162843695907,4226
1775609100,25046.75,25101.5,25041.5,25080.25,,,,24687.2875,24370.565,0,0,24970.619063049253,24748.44617536817,24507.0611153726,24298.130530841387,24325.24698177613,24635.51493974876,24014.979023803502,4128
1775610000,25080,25107.75,25069,25088.75,,,,24735.1125,24387.93,0,0,24994.245250439402,24779.38288669834,24529.872444181517,24305.997391231023,24330.314363852507,24645.701574092596,24014.927153612418,2811
1775610900,25088,25095.25,25040.75,25067,,,,24777.625,24405.055,0,0,25008.79620035152,24805.52989699849,24550.93626989989,24313.569556492406,24334.738986604872,24654.293579221176,24015.18439398857,2556
1775611800,25066.25,25098.5,25064.75,25089,,,,24820.05,24423.495,0,0,25024.836960281216,24831.299906362263,24572.036808335186,24321.285282298453,24337.770137672702,24660.205034547424,24015.33524079798,1730
1775612700,25089.5,25109.5,25083.5,25095.25,,,,24856.3375,24440.55,0,0,25038.919568224974,24855.29536942024,24592.5549727142,24328.98642376812,24341.31560349709,24667.12871676471,24015.502490229468,2009
1775613600,25095.5,25109.75,25093.75,25102.75,,,,24891.95,24458.525,0,0,25051.68565457998,24877.79124492749,24612.562620843055,24336.68556383013,24344.27670876519,24672.88734516168,24015.6660723687,1679
1775614500,25102.5,25107.5,25095,25097.25,,,,24928.425,24476.175,0,0,25060.798523663983,24897.742040843175,24631.56996904529,24344.253369165155,24346.524472868354,24677.216445694477,24015.83250004223,1287
1775615400,25098,25111,25091.75,25102.75,,,,24962.825,24493.625,0,0,25069.188818931187,24916.37912803925,24650.04761731802,24351.800599322716,24349.059492574506,24682.073674400686,24016.045310748326,1457
1775616300,25103.75,25111.5,25100.5,25110.5,,,,24998.3875,24510.965,0,0,25077.45105514495,24934.02648003568,24668.104573501627,24359.34984709065,24350.830405465957,24685.46378701717,24016.197023914745,1016
1775617200,25110.25,25118.75,25102.75,25105,,,,25023,24529.135,0,0,25082.960844115958,24949.569527305164,24685.237727481956,24366.76925159721,24352.77645755825,24689.17404455501,24016.378870561493,1120
1775618100,25106,25112.25,25086.75,25094.25,,,,25047.475,24548.615,0,0,25085.218675292766,24962.72229755015,24701.277424443448,24374.007866009175,24355.217247033423,24693.750761866686,24016.68373220016,1434
1775619000,25094.25,25102.5,25091.5,25093,,,,25063.4,24569.78,0,0,25086.774940234212,24974.56572504559,24716.639094073118,24381.162016596147,24356.524348643834,24696.18412666595,24016.864570621718,774
1775619900,25093,25104.5,25089.75,25102,,,,25072.8,24589.67,0,0,25089.81995218737,24986.150659132356,24731.751286462408,24388.334533843947,24357.965514291343,24698.864837536235,24017.06619104645,853
1775620800,25103.25,25139,25102.5,25134.5,,,,25081.275,24610.845,0,0,25098.755961749896,24999.636962847595,24747.54535365996,24395.7590658455,24361.126298662282,24704.854627627283,24017.397969697282,1817
1775621700,25135,25156.25,25133,25148.75,,,,25086.4,24633.635,0,0,25108.754769399915,25013.192693497815,24763.278869202706,24403.251512951516,24364.65991476387,24711.615524657187,24017.704304870553,1995
1775622600,25147.25,25153.25,25139,25140,,,,25092.3875,24656.315,0,0,25115.003815519933,25024.720630452557,24778.05224688103,24410.582343668415,24366.36585891725,24714.85038217746,24017.881335657035,972
1775623500,25140.5,25143,25121,25125.25,,,,25096.1125,24677.505,0,0,25117.053052415948,25033.85966404778,24791.667845042557,24417.693464626936,24368.78364328121,24719.349881025137,24018.217405537285,1411
1775624400,25125.25,25135.5,25119,25126.75,,,,25099.5,24698.97,0,0,25118.992441932758,25042.30424004344,24804.808321707555,24424.74875353612,24370.661517890654,24722.816040176207,24018.5069956051,1106
1775625300,25127.25,25163,25124.75,25159,,,,25105.3375,24719.98,0,0,25126.993953546207,25052.912945494034,24818.698191444513,24432.054736088,24373.289138906483,24727.735409320245,24018.84286849272,1513
1775626200,25158.5,25176,25139.75,25156,,,,25110.9,24739.96,0,0,25132.795162836966,25062.284495903667,24831.92571334865,24439.258171549813,24377.999863216155,24736.535890690335,24019.463835741975,2709
1775627100,25156.75,25195.25,25154.5,25192.25,,,,25116.5,24760.01,0,0,25144.686130269572,25074.099541730608,24846.056077531055,24446.75062755429,24382.5390147413,24745.091017363135,24019.98701211947,2564
1775628000,25192,25201.75,25176,25197.25,,,,25121.925,24779.86,0,0,25155.198904215657,25085.295037936918,24859.828388216112,24454.21828300151,24388.515744213175,24756.310853025978,24020.720635400372,3374
1775628900,25196,25202,25161.25,25172.75,,,,25127.2125,24799.27,0,0,25158.709123372526,25093.24548903356,24872.099823972345,24461.36785232488,24393.020424911287,24764.5592917731,24021.481558049472,2619
1775629800,25172.5,25186.5,25164,25176.5,,,,25131.5875,24818.775,0,0,25162.26729869802,25100.814080939603,24884.037085777352,24468.483595087815,24396.02095521852,24769.987871352583,24022.054039084454,1768
1775630700,25179,25188.5,25165.5,25171.25,,,,25135.3875,24838.43,0,0,25164.063838958416,25107.21734630873,24895.300337315497,24475.476295634206,24400.189831780033,24777.46072282882,24022.918940731248,2481
1775631600,25171.25,25174.25,25142.25,25158.25,,,,25138.1625,24856.98,0,0,25162.901071166732,25111.85667846248,24905.61208879332,24482.27006383685,24405.074662949348,24785.98841175572,24024.160914142976,3007
1775632500,25156.5,25190,25149.75,25167.25,,,,25141.6625,24875.815,0,0,25163.770856933384,25116.892434965892,24915.87239903672,24489.085784594692,24409.881721220063,24794.37019532893,24025.393247111195,2955
1775633400,25167,25167,25139,25146.5,,,,25143.85,24894.545,0,0,25160.316685546706,25119.584031787173,24924.91661868234,24495.62721957385,24413.997386833358,24801.350994922956,24026.64377874376,2623
1775634300,25145.75,25158,25136,25141.75,,,,25145.4125,24913.5,0,0,25156.603348437366,25121.59911980652,24933.419888537934,24502.05630196615,24417.408297097394,24807.056278373868,24027.76031582092,2213
1775635200,25141.5,25158.5,25134.25,25157.75,,,,25148.05,24933.34,0,0,25156.83267874989,25124.885563460473,24942.217147810956,24508.580617369473,24420.46131598316,24812.15095879538,24028.77167317094,1985
1775636100,25156.5,25176.25,25154,25173,,,,25151.9875,24954.76,0,0,25160.066142999913,25129.259603145885,24951.267455739937,24515.1917555051,24423.40636836452,24817.1172756579,24029.695461071144,1885
1775637000,25173.25,25190,25147,25162,,,,25155.4375,24975.355,0,0,25160.45291439993,25132.236002859896,24959.53147708347,24521.6276584354,24428.207281059975,24825.133305661104,24031.281256458846,3111
1775637900,25162,25225,25159,25215.25,,,,25161.1,24995.325,0,0,25171.412331519947,25139.782729872633,24969.559654452747,24528.529373276837,24432.302625036064,24832.12377772477,24032.481472347357,2569
1775638800,25216,25245.25,25203.75,25237,,,,25166.225,25015.255,0,0,25184.529865215958,25148.620663520574,24980.047511140874,24535.578832249208,24437.31248934916,24840.816991815474,24033.807986882843,3064
1775639700,25237.75,25240.5,25215.5,25215.5,,,,25169.5625,25032.175,0,0,25190.723892172766,25154.700603200523,24989.280942076526,24542.34421700295,24439.797959284606,24845.07572626264,24034.520192306572,1544
1775640600,25216.5,25221.5,25184.5,25188.5,,,,25171.9875,25048.135,0,0,25190.279113738212,25157.77327563684,24997.093454151956,24548.77362777904,24442.787966154898,24850.048411171832,24035.527521137963,1934
1775641500,25190.5,25220,25185,25200,,,,25175.725,25064.78,0,0,25192.22329099057,25161.61206876076,25005.05057359698,24555.253492179247,24445.78204767648,24855.012864761866,24036.551230591092,1943
1775642400,25199.5,25213.75,25191,25193.5,,,,25179.0625,25080.355,0,0,25192.478632792456,25164.510971600692,25012.440747181412,24561.60420369985,24447.772301441673,24858.288510555434,24037.256092327912,1304
1775643300,25194.5,25221.25,25185.5,25219.75,,,,25182.1,25096.765,0,0,25197.932906233964,25169.532701455173,25020.57052180175,24568.1529180909,24450.39118906678,24862.616765860843,24038.165612272718,1705
1775644200,25220.75,25231.75,25206.5,25222.75,,,,25185.4375,25108.965,0,0,25202.89632498717,25174.37063768652,25028.499128789917,24574.66632189099,24453.622176522247,24867.98200306915,24039.262349975343,2088
1775645100,25223,25225.75,25202,25204.5,,,,25186.05,25120.96,0,0,25203.217059989736,25177.109670624108,25035.40112373933,24580.93332366322,24456.064137814286,24871.97664705898,24040.151628569594,1610
1775646000,25204.75,25211.25,25182,25199,,,,25186.1375,25129.45,0,0,25202.37364799179,25179.09970056737,25041.816765945634,24587.0832408407,24460.115623875154,24878.475550561936,24041.75569718837,2743
1775646900,25199.25,25233,25180.25,25226.75,,,,25188.8375,25135.705,0,0,25207.24891839343,25183.431545970336,25049.06904963404,24593.44808421542,24464.84732740045,24886.115813351855,24043.578841449045,3173
1775647800,25226.75,25235,25205.75,25213.5,,,,25190.6875,25140.675,0,0,25208.499134714744,25186.165041791213,25055.51732219741,24599.617755019244,24468.692979795287,24892.30007627559,24045.085883314983,2592
1775648700,25212,25228,25205.25,25209.25,,,,25192.5875,25143.935,0,0,25208.649307771797,25188.263674355647,25061.54605466026,24605.683747506613,24471.883257268037,24897.37489118459,24046.391623351483,2182
1775649600,25210.75,25257,25209.25,25244.5,,,,25196.9,25148.42,0,0,25215.819446217436,25193.376067596044,25068.720719183388,24612.04012812844,24479.46418494597,24909.570353880732,24049.358016011207,5103
1775650500,25243.5,25245.25,25155,25190,,,,25198.0375,25151.205,0,0,25210.65555697395,25193.06915236004,25073.47676941149,24617.790972624673,24493.465095368825,24930.760243067438,24056.169947670212,10252
1775651400,25189,25205.75,25176.5,25189,,,,25200.1625,25153.805,0,0,25206.32444557916,25192.699229418216,25078.007092179665,24623.474644538856,24499.864116098295,24940.193726924907,24059.534505271684,4867
1775652300,25188.25,25221.25,25186.75,25212.75,,,,25203.7125,25157.215,0,0,25207.60955646333,25194.522026743834,25083.291127780463,24629.338080911602,24508.19331403838,24952.519672157025,24063.866955919737,6319
1775653200,25213,25237.25,25211,25227,,,,25207.175,25160.86,0,0,25211.487645170662,25197.47456976712,25088.92676982829,24635.284965678653,24512.934247995137,24959.584612501807,24066.283883488468,3571
1775654100,25227.5,25230,25186.75,25199.5,,,,25208.5,25163.245,0,0,25209.09011613653,25197.65869978829,25093.262974933063,24640.899045622147,24523.558974826534,24974.86843982488,24072.249509828187,8414
1775655000,25199.5,25249.75,25089.75,25099.5,,,,25205.375,25163.46,0,0,25187.172092909223,25188.735181625718,25093.507564151372,24645.462239198045,24568.14934392888,25031.698970102447,24104.59971775531,42293
1775655900,25099.25,25161.25,25064,25080.75,,,,25198.65,25163.735,0,0,25165.88767432738,25178.91834693247,25093.007267517984,24649.793460698562,24594.28102797769,25060.786805061613,24127.775250893766,30402
1775656800,25080.75,25105,25042.5,25077.75,,,,25190.6875,25163.51,0,0,25148.260139461905,25169.721224484063,25092.40894330159,24654.051734721463,24610.69092071425,25077.403453824183,24143.978387604315,21947
1775657700,25077.5,25093,25049.5,25055.25,,,,25182.675,25162.71,0,0,25129.658111569523,25159.314749530968,25090.951729838784,24658.04375726155,24622.219483664136,25088.502109299567,24155.936858028705,16708
1775658600,25055.75,25067.5,25026.75,25032.75,,,,25174.8875,25161.31,0,1,25110.27648925562,25147.80886320997,25088.66930906079,24661.772177587303,25042.333333333332,25042.333333333332,25042.333333333332,19947
1775659500,25032.25,25039.25,24926.5,24993,,,,25164.5375,25159.225,0,0,25086.821191404495,25133.735330190884,25084.917571450565,24665.06797681529,25010.016103333262,25037.729901837578,24982.302304828947,27124
1775660400,24993.25,25044,24978.75,25022.5,,,,25155.9875,25157.62,0,0,25073.956953123597,25123.623027446258,25082.469823550542,24668.624514359417,25011.35104135697,25035.240298560482,24987.46178415346,16836
1775661300,25022.5,25037,25003.75,25011.25,,,,25145.5625,25155.635,0,0,25061.415562498878,25113.407297678415,25079.67688929366,24672.03372317176,25012.214294003177,25034.412567770192,24990.016020236162,10777
1775662200,25011.25,25061.25,25004.75,25056,,,,25137.225,25154.655,0,0,25060.332449999103,25108.188452434923,25078.748383831164,24675.8542831402,25016.83408291368,25039.700111722486,24993.968054104873,14477
1775663100,25056.75,25089,25056.75,25078.5,,,,25130.925,25154.34,0,0,25063.96595999928,25105.489502213564,25078.738643288765,24679.860708183583,25022.789956497385,25050.692538585106,24994.887374409664,10220
1775664000,25078.75,25116,25077,25081.5,,,,25125.05,25154.11,0,0,25067.472767999425,25103.30863837597,25078.846931787244,24683.85711904743,25029.819969348795,25063.472730898317,24996.167207799273,11327
1775664900,25081.75,25098,25061.75,25094.75,,,,25118.45,25153.965,0,0,25072.92821439954,25102.53058034179,25079.470581521076,24687.945605425066,25034.127163258734,25069.655201745765,24998.599124771703,9404
1775665800,25095,25137,25087,25131.5,,,,25114.35,25153.905,0,0,25084.64257151963,25105.164163947084,25081.51095087319,24692.359081988,25039.89651459212,25080.262608200494,24999.53042098375,8816
1775666700,25130.75,25157.5,25128.25,25142.25,,,,25111,25153.775,0,0,25096.164057215705,25108.535603588258,25083.89287436836,24696.835608535384,25045.974287027842,25092.025700324415,24999.92287373127,8104
1775667600,25142.5,25156.75,25118.5,25122.75,,,,25104.9125,25153.43,0,0,25101.481245772564,25109.827821443872,25085.41668321666,24701.07356267931,25050.58874433451,25099.44153843118,25001.73595023784,7704
1775668500,25123.75,25130.25,25072.25,25083,,,,25099.5625,25152.585,0,0,25097.78499661805,25107.38892858534,25085.32191132581,24704.873825737228,25053.987000042547,25102.408070187666,25005.565929897428,11944
1775669400,25082.5,25099.5,25065,25093.25,,,,25094.775,25151.915,0,0,25096.87799729444,25106.103571441217,25085.632816764013,24708.738265282132,25055.89308005305,25103.452134519746,25008.334025586355,9947
1775670300,25092.5,25101,25084.25,25094.25,,,,25088.85,25150.62,0,0,25096.35239783555,25105.02597403747,25085.970745518367,24712.574202941018,25056.93759539795,25104.227355613726,25009.647835182175,4804
1775671200,25094.5,25131.75,25076.5,25120.25,,,,25083.5125,25149.905,0,0,25101.131918268442,25106.409976397703,25087.31503000784,24716.630678533646,25059.326409808098,25106.808430165172,25011.844389451024,8162
1775672100,25120.75,25131.75,25032,25053.75,,,,25076.225,25147.135,0,0,25091.655534614754,25101.622705816095,25085.99875432126,24719.985099642763,25060.528414505585,25105.951093806452,25015.105735204717,18032
1775673000,25054.5,25072.5,25013.75,25017,,,,25072.1,25143.53,0,0,25076.724427691803,25093.929732560086,25083.292920818465,24722.94047178562,25059.502878731895,25104.312630931054,25014.693126532737,8079
1775673900,25017.75,25029.75,24948.75,24953.25,,,,25065.725,25139.14,0,0,25052.029542153443,25081.140665963714,25078.193198433426,24725.23210888228,25054.78313613715,25102.308229198214,25007.258043076086,12522
1775674800,24953.25,25011.25,24943.25,25007.25,,,,25062.2,25135.755,0,0,25043.073633722754,25074.423332694285,25075.41111222035,24728.038257052605,25050.598619403572,25099.422459525624,25001.77477928152,14415
1775675700,25007,25012,24955.25,24957.75,,,,25057.325,25131.485,0,0,25026.008906978204,25063.816666085713,25070.796950956807,24730.323946037155,25047.07630185921,25097.341375787182,24996.81122793124,11369
1775676600,24957.5,25016.25,24956,25012.75,,,,25056.325,25128.575,0,0,25023.357125582563,25059.174241896104,25068.520599938893,24733.134155529322,25044.14998343248,25094.433484039273,24993.866482825684,14528
1775677500,25013.25,25097,25011.75,25080,,,,25060.675,25126.83,0,0,25034.68570046605,25061.06749263282,25068.97077249031,24736.585556966842,25045.941176144726,25094.08169828646,24997.800654002993,27280
1775678400,25079.75,25095.25,25053.25,25059.5,,,,25062.525,25125.09,0,0,25039.64856037284,25060.924993302564,25068.599369647553,24739.798636001997,25046.864328378604,25094.264682431287,24999.46397432592,11743
1775679300,25059.25,25076,25048.25,25050,,,,25064.4625,25123.255,0,0,25041.71884829827,25059.93181209324,25067.86998260255,24742.885216738294,25046.94265283511,25094.186492310495,24999.698813359726,2092
1775680200,25049.75,25052.25,25036,25039,,,,25063.6125,25120.88,0,0,25041.17507863862,25058.028920084766,25066.73782642206,24745.831632492143,25046.922533398007,25094.062210598684,24999.78285619733,1338
1775681100,25038.5,25049.25,25033.25,25039,,,,25061.6375,25118.2,0,0,25040.740062910896,25056.299018258876,25065.650068523155,24748.7487306763,25046.890389415046,25093.914138716555,24999.866640113538,1514
1775685600,25037.75,25065,25032.25,25040.75,,,,25059.6,25115.775,0,0,25040.742050328718,25054.885471144433,25064.673595247736,24751.654215943203,25046.884689476898,25093.75773673084,25000.011642222955,1949
1775686500,25042.75,25047.25,25010.75,25026.75,,,,25056.2,25112.005,0,0,25037.943640262973,25052.327701040394,25063.1863954341,24754.391487426354,25046.761987228845,25093.504762923025,25000.019211534665,2018
1775687400,25028.75,25049.5,25028.75,25031,,,,25051.175,25107.885,0,0,25036.554912210377,25050.38881912763,25061.92418384845,24757.14381093455,25046.716415498264,25093.361156935982,25000.071674060546,1356
1775688300,25032.5,25036.75,25026.5,25034.5,,,,25045.7875,25104.265,0,0,25036.143929768303,25048.944381025118,25060.848725658314,24759.90357400983,25046.688510133346,25093.291402680672,25000.08561758602,609
1775689200,25034.25,25055.5,25023.75,25047,,,,25042,25101.435,0,0,25038.31514381464,25048.767619113743,25060.305638377595,24762.760254865454,25046.664773869616,25093.148579358112,25000.18096838112,1598
1775690100,25045,25053,25030.75,25033.5,,,,25039.525,25098.105,0,0,25037.35211505171,25047.37965373977,25059.25443687259,24765.45418267774,25046.641857062463,25093.0572208793,25000.226493245627,940
1775691000,25034.25,25037.75,25026.5,25030,,,,25036.3625,25094.835,0,0,25035.88169204137,25045.79968521797,25058.107204054057,24768.086479367514,25046.595681812592,25092.9481685853,25000.243195039886,946
1775691900,25031,25038,25022.5,25026,,,,25032.95,25090.96,0,0,25033.905353633098,25043.99971383452,25056.84809801272,24770.6527830554,25046.53823981491,25092.82670261615,25000.24977701367,1012
1775692800,25026.5,25029,24999,25018.25,,,,25027.85,25086.87,0,0,25030.774282906477,25041.658830758653,25055.33444711026,24773.116436955348,25046.287471801777,25092.472952367105,25000.10199123645,2542
1775693700,25018,25034.25,25011,25013.5,,,,25025.8375,25083.05,0,0,25027.319426325183,25039.09893705332,25053.69388055692,24775.508313204547,25046.134966660047,25092.232319346942,25000.037613973152,1812
1775694600,25011.75,25033,25009.5,25024.75,,,,25026.225,25079.565,0,0,25026.805541060145,25037.79448823029,25052.558826417433,24777.98832998858,25046.036626774385,25092.06355648267,25000.0096970661,1321
1775695500,25025.75,25027.5,25007,25012.25,,,,25029.175,25075.275,0,0,25023.894432848116,25035.47226202754,25050.978088126554,24780.31929187924,25045.929285189297,25091.910460048566,24999.948110330028,1127
1775696400,25012,25021,24992.5,25000,,,,25028.8125,25071.005,0,0,25019.115546278492,25032.247510934125,25048.978947415708,24782.505169571985,25045.70632883829,25091.66367298513,24999.748984691447,1730
1775697300,25001,25003.5,24980.5,24987,,,,25030.275,25066.56,0,0,25012.692437022793,25028.134100849205,25046.54840045823,24784.539944004104,25045.380292070877,25091.397559260327,24999.363024881426,1904
1775698200,24989.5,25014,24983.75,25005,,,,25029.8875,25061.77,0,0,25011.153949618234,25026.031000772004,25044.91905142065,24786.73357640207,25045.17308538766,25091.182767482747,24999.163403292576,1514
1775699100,25004.75,25025.5,24994.25,25022.75,,,,25027.025,25058.425,0,0,25013.473159694586,25025.732727974548,25044.049676855135,24789.081998527425,25045.042599471988,25090.9992214072,24999.085977536775,1373
1775700000,25022.75,25041.75,25022.75,25028.25,,,,25025.4625,25055.21,0,0,25016.42852775567,25025.961570885953,25043.430081684346,24791.461779636604,25044.97083300297,25090.821565764687,24999.120100241256,1666
1775700900,25027.5,25040,25024,25026.75,,,,25024.3,25051.49,0,0,25018.492822204535,25026.033246259958,25042.77596083398,24793.80295595863,25044.927416902814,25090.717444808488,24999.13738899714,970
1775701800,25026.75,25038,25026.25,25033,,,,25024,25047.61,0,0,25021.394257763626,25026.66658750905,25042.392589820884,24796.18302604859,25044.904293917167,25090.655142358944,24999.15344547539,609
1775702700,25034.25,25050.75,25030.75,25031,,,,25023.6,25044.24,0,0,25023.315406210902,25027.06053409914,25041.945821592613,24798.51951335159,25044.88349917834,25090.57173781074,24999.19526054594,928
1775703600,25031.75,25037.25,25025.5,25028.75,,,,25023,25042.825,0,0,25024.402324968723,25027.21412190831,25041.428338392903,24800.810363965007,25044.85877331585,25090.511613586783,24999.205933044916,569
1775704500,25027.5,25027.5,25016.25,25019.5,,,,25022.6375,25041.6,0,0,25023.42185997498,25026.512838098464,25040.568403553967,24802.98638024396,25044.81575356305,25090.43846312343,24999.193044002666,600
1775705400,25019.25,25034,25016.75,25022.25,,,,25022.2,25040.49,0,0,25023.187487979983,25026.12530736224,25039.850034787145,24805.16810780372,25044.767072166665,25090.346446314474,24999.187698018857,790
1775706300,25023,25027.5,25009,25018.5,,,,25021.4,25039.755,0,0,25022.249990383985,25025.432097602035,25039.01277852098,24807.29081319871,25044.660618650094,25090.178918150974,24999.142319149214,1344
1775707200,25019.5,25022.5,25009.5,25016.25,,,,25019.8625,25039.425,0,0,25021.049992307187,25024.597361456395,25038.120120539767,24809.37000908728,25044.586314736112,25090.068687987663,24999.10394148456,870
1775708100,25018.25,25019.5,25007.75,25013.5,,,,25018.8625,25039.835,0,0,25019.53999384575,25023.588510414906,25037.154625616637,24811.401153275467,25044.541256700955,25090.005910252552,24999.07660314936,487
1775709000,25013.5,25020.5,25006,25015.75,,,,25018.15,25039.7,0,0,25018.7819950766,25022.875918559006,25036.315228533633,24813.43447513342,25044.488356937723,25089.931212098993,24999.045501776454,583
1775709900,25015.25,25023.75,25011.75,25014,,,,25017.55,25039.755,0,0,25017.82559606128,25022.069016871825,25035.440121532312,24815.430151997763,25044.443736466706,25089.864081410087,24999.023391523326,536
1775710800,25014.5,25019.25,24994.25,25011.75,,,,25017.225,25038.87,0,0,25016.610476849026,25021.130924428933,25034.511097158495,24817.38358332117,25044.33689715744,25089.73213389872,24998.941660416156,1000
1775711700,25011.25,25033,25011.25,25032.75,,,,25018.1875,25037.955,0,0,25019.83838147922,25022.187204026304,25034.44203452483,24819.52653274086,25044.2754212949,25089.6084788443,24998.9423637455,1114
1775712600,25032.75,25047,25026.5,25039.75,,,,25018.9375,25037.12,0,0,25023.820705183378,25023.783821842095,25034.65019003366,24821.717811022045,25044.257609723074,25089.53003536052,24998.985184085628,926
1775713500,25039.5,25040.25,25022,25028.5,,,,25019.75,25035.795,0,0,25024.7565641467,25024.212565310994,25034.40900611077,24823.77534524073,25044.230575642927,25089.463471309446,24998.997679976408,656
1775714400,25030,25059,25028.5,25032.75,,,,25021.3875,25033.82,0,0,25026.35525131736,25024.98869573727,25034.343947047604,24825.854695039332,25044.20076429152,25089.272156123017,24999.129372460022,2461
1775715300,25032.75,25039,25024.75,25037.25,,,,25023.9,25031.72,0,0,25028.534201053888,25026.103359761153,25034.457909908484,24827.95813090959,25044.17026882456,25089.179932530402,24999.16060511872,994
1775716200,25037,25042.25,25028.25,25037.75,,,,25025.5375,25030.02,0,0,25030.37736084311,25027.162145237413,25034.5870114807,24830.04561219407,25044.148049452277,25089.09783046266,24999.198268441894,946
